symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
AMZN,10,15,35,43.60211573999998,-46.45865939073308,0.41230177836897625,143602.11573999998
AMZN,10,15,40,43.60211573999998,-46.45865939073308,0.41230177836897625,143602.11573999998
AMZN,10,15,45,43.60211573999998,-46.45865939073308,0.41230177836897625,143602.11573999998
AMZN,10,15,50,43.60211573999998,-46.45865939073308,0.41230177836897625,143602.11573999998
AMZN,10,20,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,20,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,25,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,35,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,40,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,45,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
AMZN,10,30,50,38.93693688,-46.45865939073308,0.38865390451370224,138936.93688
