symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
TSLA,-5,30,35,292.28639516,-60.41984340210171,0.8815967284489287,392286.39515999996
TSLA,-5,30,40,199.94190763999998,-65.87260651154217,0.7218021452583216,299941.90764
TSLA,-5,30,45,216.53092672,-65.87260651154217,0.745224262705167,316530.92672
TSLA,-5,30,50,226.93921568000005,-65.87260651154217,0.7593724507222956,326939.21568
TSLA,0,15,35,175.42005174000002,-59.43825393742205,0.7186130273044185,275420.05174
TSLA,0,15,40,149.7322827,-59.406618953371606,0.6621483140569498,249732.2827
TSLA,0,15,45,163.39399086,-59.406618953371606,0.6879606464194811,263393.99086
TSLA,0,15,50,171.98576470000006,-59.406618953371606,0.7035566155693043,271985.76470000006
TSLA,0,20,35,284.92674342,-59.43825393742205,0.8698194082081007,384926.74341999996
TSLA,0,20,40,248.94375002,-59.406618953371606,0.8123592172891176,348943.75002000004
TSLA,0,20,45,267.95459846,-59.406618953371606,0.8369597794545597,367954.59846
TSLA,0,20,50,279.96222689999996,-59.406618953371606,0.8519147439978029,379962.22689999995
TSLA,0,25,35,222.47008612000002,-59.43825393742205,0.7905279288013706,322470.08612
TSLA,0,25,40,168.73670344000007,-65.40204389437517,0.6751825862286832,268736.70344000007
TSLA,0,25,45,183.61281779999996,-65.40204389437517,0.6988367605222587,283612.81779999996
TSLA,0,25,50,192.77299816000001,-65.40204389437517,0.7129434388625129,292772.99816
TSLA,0,30,35,222.47008612000002,-59.43825393742205,0.7905279288013706,322470.08612
TSLA,0,30,40,168.73670344000007,-65.40204389437517,0.6751825862286832,268736.70344000007
TSLA,0,30,45,183.61281779999996,-65.40204389437517,0.6988367605222587,283612.81779999996
TSLA,0,30,50,192.77299816000001,-65.40204389437517,0.7129434388625129,292772.99816
TSLA,5,15,35,176.97969413999985,-59.53366942795565,0.7196802386270509,276979.69413999986
TSLA,5,15,40,151.48498165999993,-59.516832356921356,0.6646594694341588,251484.98165999993
TSLA,5,15,45,165.19532129999993,-59.516832356921356,0.6901748446099093,265195.32129999995
TSLA,5,15,50,173.77921164,-59.516832356921356,0.7055331038746103,273779.21164
TSLA,5,20,35,249.58549631999998,-59.53366942795565,0.8226404973911593,349585.49632
TSLA,5,20,40,217.45956480000004,-59.516832356921356,0.7673668860906638,317459.56480000005
TSLA,5,20,45,234.73991232000003,-59.516832356921356,0.7919403856864943,334739.91232
TSLA,5,20,50,245.64258712,-59.516832356921356,0.8068610787391771,345642.58712
TSLA,5,25,35,203.2628216399999,-59.53366942795565,0.7587903582375402,303262.8216399999
TSLA,5,25,40,150.93678519999997,-64.6718899049684,0.6466861012566574,250936.78519999998
TSLA,5,25,45,164.54836367999994,-64.6718899049684,0.6702471652919021,264548.36367999995
TSLA,5,25,50,173.0504369600001,-64.6718899049684,0.6844294751734074,273050.4369600001
TSLA,5,30,35,203.2628216399999,-59.53366942795565,0.7587903582375402,303262.8216399999
TSLA,5,30,40,150.93678519999997,-64.6718899049684,0.6466861012566574,250936.78519999998
TSLA,5,30,45,164.54836367999994,-64.6718899049684,0.6702471652919021,264548.36367999995
TSLA,5,30,50,173.0504369600001,-64.6718899049684,0.6844294751734074,273050.4369600001
TSLA,10,15,35,202.74266657999996,-59.38510665171888,0.7533452621738366,302742.66657999996
TSLA,10,15,40,149.03603435999997,-59.40573266558368,0.6540637756944888,249036.03435999996
TSLA,10,15,45,162.34089497999997,-59.40573266558368,0.6784298208464407,262340.89498
TSLA,10,15,50,170.75241442000004,-59.40573266558368,0.6932851534036842,270752.41442000004
TSLA,10,20,35,208.73496964000003,-59.38510665171888,0.7612825828326732,308734.96964
TSLA,10,20,40,154.13154442,-59.40573266558368,0.6624289983162237,254131.54442000002
TSLA,10,20,45,167.83041929999996,-59.40573266558368,0.6868888322119598,267830.41929999995
TSLA,10,20,50,176.40033898000001,-59.40573266558368,0.7016587040043676,276400.33898
TSLA,10,25,35,170.52007188000007,-60.966262860692964,0.6974533272311478,270520.07188000006
TSLA,10,25,40,124.35840092000008,-64.6216067788895,0.5962480455196337,224358.40092000007
TSLA,10,25,45,136.54861906000002,-64.6216067788895,0.6199012287871425,236548.61906000003
TSLA,10,25,50,144.15653986,-64.6216067788895,0.6341178557985194,244156.53986000002
TSLA,10,30,35,170.52007188000007,-60.966262860692964,0.6974533272311478,270520.07188000006
TSLA,10,30,40,124.35840092000008,-64.6216067788895,0.5962480455196337,224358.40092000007
TSLA,10,30,45,136.54861906000002,-64.6216067788895,0.6199012287871425,236548.61906000003
TSLA,10,30,50,144.15653986,-64.6216067788895,0.6341178557985194,244156.53986000002
