symbol,buy,and,or,total_return,max_drawdown,sharpe_ratio,final_value
META,10,15,45,86.11542234000005,-64.70828396222454,0.5606546492304388,186115.42234000005
META,10,15,50,86.11542234000005,-64.70828396222454,0.5606546492304388,186115.42234000005
META,10,20,35,65.13671711999999,-64.70828396222454,0.485153840835866,165136.71712
META,10,20,40,68.83468002000002,-64.70828396222454,0.49896901411340205,168834.68002000003
META,10,20,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,20,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,25,35,65.13671711999999,-64.70828396222454,0.485153840835866,165136.71712
META,10,25,40,68.83468002000002,-64.70828396222454,0.49896901411340205,168834.68002000003
META,10,25,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,25,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,30,35,65.13671711999999,-64.70828396222454,0.485153840835866,165136.71712
META,10,30,40,68.83468002000002,-64.70828396222454,0.49896901411340205,168834.68002000003
META,10,30,45,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
META,10,30,50,107.99540910000005,-64.70828396222454,0.6223637521228642,207995.40910000005
