date,total_value,returns
2019-05-13 00:00:00+00:00,103011.23707999999,-0.008365879845236956
2019-05-14 00:00:00+00:00,103306.65708,0.002867842464318482
2019-05-15 00:00:00+00:00,103573.45708,0.002582602201457229
2019-05-16 00:00:00+00:00,104070.70708,0.004800940453459246
2019-05-17 00:00:00+00:00,103900.17708,-0.0016385974957286997
2019-05-20 00:00:00+00:00,103233.15789999999,-0.00641980792281438
2019-05-21 00:00:00+00:00,103581.7279,0.003376531408035177
2019-05-22 00:00:00+00:00,103520.36790000001,-0.0005923824717349868
2019-05-23 00:00:00+00:00,102962.3779,-0.005390146995410849
2019-05-24 00:00:00+00:00,102867.7079,-0.0009194620591607139
2019-05-28 00:00:00+00:00,102748.3979,-0.0011598391996444635
2019-05-29 00:00:00+00:00,102414.39977999999,-0.003250640660354298
2019-05-30 00:00:00+00:00,102464.02978,0.0004845998229410231
2019-05-31 00:00:00+00:00,101783.33978000001,-0.00664320934342999
2019-06-03 00:00:00+00:00,100796.43978,-0.009696085844040359
2019-06-04 00:00:00+00:00,102384.55977999998,0.015755715216392963
2019-06-05 00:00:00+00:00,102905.25978,0.005085727780818505
2019-06-06 00:00:00+00:00,103711.29032,0.00783274384344601
2019-06-07 00:00:00+00:00,104733.98031999999,0.00986093217859385
2019-06-10 00:00:00+00:00,105554.56032,0.00783489749451749
2019-06-11 00:00:00+00:00,105721.92031999999,0.0015855307387251383
2019-06-12 00:00:00+00:00,105140.29031999999,-0.005501508090654417
2019-06-13 00:00:00+00:00,105667.87031999999,0.00501786706498808
2019-06-14 00:00:00+00:00,105473.75031999999,-0.0018370768655801006
2019-06-17 00:00:00+00:00,105981.58032,0.004814752471200556
2019-06-18 00:00:00+00:00,106954.32032,0.009178387386401754
2019-06-19 00:00:00+00:00,107103.46032,0.001394427074603355
2019-06-20 00:00:00+00:00,107288.31031999999,0.0017259012869210721
2019-06-21 00:00:00+00:00,107390.48032000002,0.0009522938677595238
2019-06-24 00:00:00+00:00,107531.87031999999,0.0013165971469599747
2019-06-25 00:00:00+00:00,106171.56031999999,-0.012650296102466263
2019-06-26 00:00:00+00:00,106582.06032,0.0038663837920698274
2019-06-27 00:00:00+00:00,106866.96032,0.0026730577279574508
2019-06-28 00:00:00+00:00,106952.42031999999,0.0007996858874257384
2019-07-01 00:00:00+00:00,107719.25031999999,0.0071698237188617675
2019-07-02 00:00:00+00:00,107812.27032000001,0.0008635411008124372
2019-07-03 00:00:00+00:00,108461.31032,0.00602009398441905
2019-07-05 00:00:00+00:00,108342.77032,-0.0010929242847083076
2019-07-08 00:00:00+00:00,107822.15032,-0.004805304483744499
2019-07-09 00:00:00+00:00,107839.18031999998,0.0001579452825735128
2019-07-10 00:00:00+00:00,108729.22032,0.008253401012126682
2019-07-11 00:00:00+00:00,109124.10032,0.0036317744102076777
2019-07-12 00:00:00+00:00,109509.34032,0.0035302925647984207
2019-07-15 00:00:00+00:00,109845.40032,0.0030687793298542765
2019-07-16 00:00:00+00:00,109516.16032000001,-0.002997303474163271
2019-07-17 00:00:00+00:00,109454.24031999998,-0.0005653960093113808
2019-07-18 00:00:00+00:00,109504.20032,0.00045644645519393734
2019-07-19 00:00:00+00:00,109356.66032000001,-0.001347345577328074
2019-07-22 00:00:00+00:00,109909.27032000001,0.005053281605189364
2019-07-23 00:00:00+00:00,110535.39032,0.005696698724111826
2019-07-24 00:00:00+00:00,110975.48031999999,0.003981439778933504
2019-07-25 00:00:00+00:00,109445.17031999999,-0.013789622676895097
2019-07-26 00:00:00+00:00,111100.41032,0.015123919997203528
2019-07-29 00:00:00+00:00,111256.41032,0.001404135228219916
2019-07-30 00:00:00+00:00,111181.41032,-0.0006741184600894679
2019-07-31 00:00:00+00:00,110082.99032,-0.009879529292159073
2019-08-01 00:00:00+00:00,109813.52032,-0.0024478804510731367
2019-08-02 00:00:00+00:00,109185.29032,-0.005720880253809457
2019-08-05 00:00:00+00:00,106984.66032,-0.020155004337584326
2019-08-06 00:00:00+00:00,107836.14031999998,0.0079588980088654
2019-08-07 00:00:00+00:00,108195.16032,0.0033293105533509504
2019-08-08 00:00:00+00:00,109641.83032,0.013370930785825408
2019-08-09 00:00:00+00:00,108871.05031999998,-0.0070299811463419015
2019-08-12 00:00:00+00:00,108049.44032000001,-0.00754663427591673
2019-08-13 00:00:00+00:00,109359.32032,0.012122968856855154
2019-08-14 00:00:00+00:00,107278.96032,-0.019023161390474885
2019-08-15 00:00:00+00:00,107099.38031999998,-0.0016739535829238816
