buy_th,and_sell_th,or_sell_th,ret_2021,ret_2022,ret_2023,ret_2024,ret_2025,sharpe_2021,sharpe_2022,sharpe_2023,sharpe_2024,sharpe_2025,dd_2021,dd_2022,dd_2023,dd_2024,dd_2025,trades_2021,trades_2022,trades_2023,trades_2024,trades_2025,cumulative,avg_return,avg_sharpe,max_drawdown,positive_years
0,15,30,26.952906913379927,-51.39662497760992,82.39595879372924,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.4750772745929526,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,43.56369905787295,16.811026091706808,0.7429480440945773,-58.845534977609994,4
0,20,30,26.952906913379927,-51.39662497760992,82.39595879372924,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.4750772745929526,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,43.56369905787295,16.811026091706808,0.7429480440945773,-58.845534977609994,4
0,5,30,26.952906913379927,-51.39662497760992,66.58425247817858,13.88319563805014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.152223691062729,1.0209768242190305,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-5.838228313369391,-28.37596965090855,1,1,2,2,2,41.65363305552731,15.406957198634945,0.7356787929316253,-58.845534977609994,4
-5,0,30,27.862350314370275,-49.75359749521001,58.28704212476752,15.704834956129998,17.730483648339934,1.423950168390139,-1.2336722469729453,1.9908169891115457,1.2008404454272146,0.7779294751177133,-11.761790241897911,-59.869143878555256,-9.906658669661233,-6.0366271117075545,-18.004213878415953,3,2,1,1,2,38.52668934720194,13.966222709679545,0.8319729662147335,-59.869143878555256,4
0,15,25,26.952906913379927,-51.39662497760992,74.49764220841999,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.313629276770184,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,37.3469410067832,15.231362774644955,0.7106584445300235,-58.845534977609994,4
0,20,25,26.952906913379927,-51.39662497760992,74.49764220841999,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.313629276770184,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,37.3469410067832,15.231362774644955,0.7106584445300235,-58.845534977609994,4
0,20,20,26.952906913379927,-51.39662497760992,74.17222344953589,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.35937386939365,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,37.09080418732077,15.166279022868135,0.7198073630547168,-58.845534977609994,4
0,15,20,26.952906913379927,-51.39662497760992,74.17222344953589,17.99691251607014,8.105977212964643,1.1139614515716514,-1.4358609606295487,2.35937386939365,1.1520917391987628,0.40947071573906835,-16.928321744257705,-58.845534977609994,-9.906658669661233,-6.292634669406626,-28.37596965090855,1,1,2,1,1,37.09080418732077,15.166279022868135,0.7198073630547168,-58.845534977609994,4
-5,10,30,21.02347627800021,-49.9723748975,58.28704212476752,21.333840780289968,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.9908169891115457,1.3876035272759446,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-18.004213878415953,1,1,1,1,2,36.878017568275055,13.677130183021523,0.7583773417004276,-58.11994665987409,4
0,5,25,26.952906913379927,-51.39662497760992,59.35560816035144,13.88319563805014,21.011055941175982,1.1139614515716514,-1.4358609606295487,1.9863854636358045,1.0209768242190305,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-5.838228313369391,-28.37596965090855,1,1,2,2,2,35.50681116538166,13.961228335069512,0.7025111474462403,-58.845534977609994,4
0,5,20,26.952906913379927,-51.39662497760992,59.0673934163275,13.88319563805014,21.011055941175982,1.1139614515716514,-1.4358609606295487,2.0255725226494294,1.0209768242190305,0.8270929584342642,-16.928321744257705,-58.845534977609994,-9.906658669661233,-5.838228313369391,-28.37596965090855,1,1,2,2,2,35.26172998283408,13.903585386264727,0.7103485592489653,-58.845534977609994,4
-5,0,25,27.862350314370275,-49.75359749521001,51.40980906896717,15.704834956129998,17.730483648339934,1.423950168390139,-1.2336722469729453,1.8201827934828914,1.2008404454272146,0.7779294751177133,-11.761790241897911,-59.869143878555256,-9.906658669661233,-6.0366271117075545,-18.004213878415953,3,2,1,1,2,32.50800130868123,12.590776098519473,0.7978461270890026,-59.869143878555256,4
-5,5,30,21.02347627800021,-49.9723748975,58.28704212476752,17.260449054859972,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.9908169891115457,1.3033870519247786,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-5.881016767993994,-18.004213878415953,1,1,1,1,2,32.28278032390651,12.862451837935524,0.7415340466301944,-58.11994665987409,4
-5,0,20,27.862350314370275,-49.75359749521001,51.1411171728336,15.704834956129998,17.730483648339934,1.423950168390139,-1.2336722469729453,1.8572689275741254,1.2008404454272146,0.7779294751177133,-11.761790241897911,-59.869143878555256,-9.906658669661233,-6.0366271117075545,-18.004213878415953,3,2,1,1,2,32.27285256671118,12.53703771929276,0.8052633539072493,-59.869143878555256,4
-5,10,25,21.02347627800021,-49.9723748975,51.40980906896717,21.333840780289968,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.8201827934828914,1.3876035272759446,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-18.004213878415953,1,1,1,1,2,30.93096078840952,12.301683571861453,0.7242505025746968,-58.11994665987409,4
-5,10,20,21.02347627800021,-49.9723748975,51.1411171728336,21.333840780289968,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.8572689275741254,1.3876035272759446,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-18.004213878415953,1,1,1,1,2,30.698610663056655,12.24794519263474,0.7316677293929436,-58.11994665987409,4
-5,5,25,21.02347627800021,-49.9723748975,51.40980906896717,17.260449054859972,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.8201827934828914,1.3033870519247786,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-5.881016767993994,-18.004213878415953,1,1,1,1,2,26.535376762977904,11.487005226775455,0.7074072075044635,-58.11994665987409,4
-5,5,20,21.02347627800021,-49.9723748975,51.1411171728336,17.260449054859972,17.71366662954992,0.9923717298494992,-1.3499360311293633,1.8572689275741254,1.3033870519247786,0.7710304933945121,-16.77048654458055,-58.11994665987409,-9.906658669661233,-5.881016767993994,-18.004213878415953,1,1,1,1,2,26.31082704245793,11.43326684754874,0.7148244343227104,-58.11994665987409,4
-5,20,30,21.02347627800021,-49.9723748975,58.28704212476752,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.9908169891115457,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,22.128404519012406,11.14022752437551,0.6672535929725314,-58.11994665987409,4
-5,15,30,21.02347627800021,-49.9723748975,58.28704212476752,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.9908169891115457,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,22.128404519012406,11.14022752437551,0.6672535929725314,-58.11994665987409,4
-5,20,25,21.02347627800021,-49.9723748975,51.40980906896717,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.8201827934828914,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,16.822186844237336,9.764780913215441,0.6331267538468005,-58.11994665987409,4
-5,15,25,21.02347627800021,-49.9723748975,51.40980906896717,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.8201827934828914,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,16.822186844237336,9.764780913215441,0.6331267538468005,-58.11994665987409,4
-5,15,20,21.02347627800021,-49.9723748975,51.1411171728336,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.8572689275741254,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,16.614874153688007,9.711042533988728,0.6405439806650473,-58.11994665987409,4
-5,20,20,21.02347627800021,-49.9723748975,51.1411171728336,21.333840780289968,5.029153336319858,0.9923717298494992,-1.3499360311293633,1.8572689275741254,1.3876035272759446,0.3154117497550304,-16.77048654458055,-58.11994665987409,-9.906658669661233,-6.336489805962032,-21.13208953270409,1,1,1,1,1,16.614874153688007,9.711042533988728,0.6405439806650473,-58.11994665987409,4
-15,0,35,7.512963421600083,-26.420740733899983,0.0,9.320888918389869,34.65838032695996,1.1299483154362866,-0.505575559731451,0.0,0.8699632332021332,1.4491457145451925,-3.87038486717756,-43.165311298627756,0.0,-5.951362267408826,-14.134849020650947,1,2,0,1,1,16.453564133256776,5.014298386609985,0.5886963406904322,-43.165311298627756,3
-15,0,20,7.512963421600083,-26.420740733899983,0.0,9.320888918389869,34.65838032695996,1.1299483154362866,-0.505575559731451,0.0,0.8699632332021332,1.4491457145451925,-3.87038486717756,-43.165311298627756,0.0,-5.951362267408826,-14.134849020650947,1,2,0,1,1,16.453564133256776,5.014298386609985,0.5886963406904322,-43.165311298627756,3
-15,0,25,7.512963421600083,-26.420740733899983,0.0,9.320888918389869,34.65838032695996,1.1299483154362866,-0.505575559731451,0.0,0.8699632332021332,1.4491457145451925,-3.87038486717756,-43.165311298627756,0.0,-5.951362267408826,-14.134849020650947,1,2,0,1,1,16.453564133256776,5.014298386609985,0.5886963406904322,-43.165311298627756,3
-15,0,30,7.512963421600083,-26.420740733899983,0.0,9.320888918389869,34.65838032695996,1.1299483154362866,-0.505575559731451,0.0,0.8699632332021332,1.4491457145451925,-3.87038486717756,-43.165311298627756,0.0,-5.951362267408826,-14.134849020650947,1,2,0,1,1,16.453564133256776,5.014298386609985,0.5886963406904322,-43.165311298627756,3
-15,0,40,7.512963421600083,-26.420740733899983,0.0,9.320888918389869,34.65838032695996,1.1299483154362866,-0.505575559731451,0.0,0.8699632332021332,1.4491457145451925,-3.87038486717756,-43.165311298627756,0.0,-5.951362267408826,-14.134849020650947,1,2,0,1,1,16.453564133256776,5.014298386609985,0.5886963406904322,-43.165311298627756,3
-15,10,20,7.512963421600083,-37.282115943050044,0.0,14.55944347150977,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,1.1072436533354657,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-6.251323460958505,-14.134849020650947,1,1,0,1,1,4.019919228745977,3.8897342554039533,0.5574864391681527,-49.955189881970014,3
-15,10,40,7.512963421600083,-37.282115943050044,0.0,14.55944347150977,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,1.1072436533354657,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-6.251323460958505,-14.134849020650947,1,1,0,1,1,4.019919228745977,3.8897342554039533,0.5574864391681527,-49.955189881970014,3
-15,10,35,7.512963421600083,-37.282115943050044,0.0,14.55944347150977,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,1.1072436533354657,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-6.251323460958505,-14.134849020650947,1,1,0,1,1,4.019919228745977,3.8897342554039533,0.5574864391681527,-49.955189881970014,3
-15,10,30,7.512963421600083,-37.282115943050044,0.0,14.55944347150977,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,1.1072436533354657,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-6.251323460958505,-14.134849020650947,1,1,0,1,1,4.019919228745977,3.8897342554039533,0.5574864391681527,-49.955189881970014,3
-15,10,25,7.512963421600083,-37.282115943050044,0.0,14.55944347150977,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,1.1072436533354657,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-6.251323460958505,-14.134849020650947,1,1,0,1,1,4.019919228745977,3.8897342554039533,0.5574864391681527,-49.955189881970014,3
-15,5,25,7.512963421600083,-37.282115943050044,0.0,10.768599148999858,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,0.9885570966208816,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-5.797949855004016,-14.134849020650947,1,1,0,1,1,0.5778344185635831,3.131565390901971,0.5337491278252359,-49.955189881970014,3
-15,5,40,7.512963421600083,-37.282115943050044,0.0,10.768599148999858,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,0.9885570966208816,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-5.797949855004016,-14.134849020650947,1,1,0,1,1,0.5778344185635831,3.131565390901971,0.5337491278252359,-49.955189881970014,3
-15,5,35,7.512963421600083,-37.282115943050044,0.0,10.768599148999858,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,0.9885570966208816,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-5.797949855004016,-14.134849020650947,1,1,0,1,1,0.5778344185635831,3.131565390901971,0.5337491278252359,-49.955189881970014,3
-15,5,30,7.512963421600083,-37.282115943050044,0.0,10.768599148999858,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,0.9885570966208816,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-5.797949855004016,-14.134849020650947,1,1,0,1,1,0.5778344185635831,3.131565390901971,0.5337491278252359,-49.955189881970014,3
-15,5,20,7.512963421600083,-37.282115943050044,0.0,10.768599148999858,34.65838032695996,1.1299483154362866,-0.8989054874761812,0.0,0.9885570966208816,1.4491457145451925,-3.87038486717756,-49.955189881970014,0.0,-5.797949855004016,-14.134849020650947,1,1,0,1,1,0.5778344185635831,3.131565390901971,0.5337491278252359,-49.955189881970014,3
-25,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,20,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,5,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,5,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,10,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,10,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
-25,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
